사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20211108,수인선,인천논현,4997,4997,20211111
20211108,수인선,호구포,3709,3709,20211111
20211108,수인선,남동인더스파크,2263,2263,20211111
20211108,수인선,원인재,4185,4185,20211111
20211108,7호선,마들,12416,12416,20211111
20211108,7호선,노원,16889,16889,20211111
20211108,7호선,중계,13708,13708,20211111
20211108,7호선,하계,17101,17101,20211111
20211108,7호선,공릉(서울과학기술대),11273,11273,20211111
20211108,7호선,태릉입구,7944,7944,20211111
20211108,7호선,먹골,9620,9620,20211111
20211108,7호선,중화,10476,10476,20211111
20211108,수인선,연수,4146,4146,20211111
20211108,수인선,송도,2238,2238,20211111
20211108,수인선,인하대,5588,5588,20211111
20211108,수인선,숭의,3631,3631,20211111
20211108,수인선,신포,1544,1544,20211111
20211108,수인선,인천,842,842,20211111
20211108,안산선,산본,14662,14662,20211111
20211108,안산선,대야미,4515,4515,20211111
20211108,안산선,반월,3923,3923,20211111
20211108,안산선,상록수,15048,15048,20211111
20211108,안산선,한대앞,9097,9097,20211111
20211108,안산선,중앙,16070,16070,20211111
20211108,안산선,고잔,8196,8196,20211111
20211108,안산선,초지,4835,4835,20211111
20211108,안산선,안산,10884,10884,20211111
20211108,안산선,신길온천,1480,1480,20211111
20211108,안산선,정왕,8665,8665,20211111
20211108,안산선,오이도,7589,7589,20211111
20211108,안산선,수리산,4020,4020,20211111
20211108,우이신설선,북한산우이,2190,2190,20211111
20211108,우이신설선,솔밭공원,2203,2203,20211111
20211108,우이신설선,4.19민주묘지,2451,2451,20211111
20211108,우이신설선,가오리,3807,3807,20211111
20211108,우이신설선,화계,3072,3072,20211111
20211108,우이신설선,삼양,1889,1889,20211111
20211108,우이신설선,삼양사거리,2288,2288,20211111
20211108,우이신설선,솔샘,5656,5656,20211111
20211108,우이신설선,북한산보국문,5494,5494,20211111
20211108,우이신설선,정릉,4365,4365,20211111
20211108,우이신설선,성신여대입구(돈암),3046,3046,20211111
20211108,우이신설선,보문,1423,1423,20211111
20211108,우이신설선,신설동,1964,1964,20211111
20211108,일산선,원흥,9977,9977,20211111
20211108,일산선,삼송,17832,17832,20211111
20211108,일산선,원당,10537,10537,20211111
20211108,일산선,화정,15612,15612,20211111
20211108,일산선,대곡,1760,1760,20211111
20211108,일산선,백석,9261,9261,20211111
20211108,일산선,마두,7291,7291,20211111
20211108,일산선,정발산,5730,5730,20211111
20211108,일산선,주엽,8382,8382,20211111
20211108,일산선,대화,12185,12185,20211111
20211108,장항선,봉명,1207,1207,20211111
20211108,장항선,쌍용(나사렛대),2311,2311,20211111
20211108,장항선,아산,3445,3445,20211111
20211108,장항선,탕정,272,272,20211111
20211108,장항선,배방,955,955,20211111
20211108,장항선,온양온천,3204,3204,20211111
20211108,장항선,신창(순천향대),2070,2070,20211111
20211108,중앙선,회기,22787,22787,20211111
20211108,중앙선,중랑,5174,5174,20211111
20211108,중앙선,상봉(시외버스터미널),5530,5530,20211111
20211108,중앙선,망우,6951,6951,20211111
20211108,중앙선,양원,1908,1908,20211111
20211108,중앙선,구리,12544,12544,20211111
20211108,중앙선,도농,9951,9951,20211111
20211108,중앙선,양정,706,706,20211111
20211108,중앙선,덕소,5389,5389,20211111
20211108,중앙선,도심,2393,2393,20211111
20211108,중앙선,팔당,613,613,20211111
20211108,중앙선,운길산,443,443,20211111
20211108,중앙선,양수,1504,1504,20211111
20211108,중앙선,신원,141,141,20211111
20211108,중앙선,국수,590,590,20211111
20211108,9호선,양천향교,9619,9619,20211111
20211108,9호선,가양,19710,19710,20211111
20211108,9호선,증미,7244,7244,20211111
20211108,9호선,등촌,11265,11265,20211111
20211108,9호선,염창,16369,16369,20211111
20211108,9호선,신목동,3952,3952,20211111
20211108,9호선,선유도,8913,8913,20211111
20211108,9호선,당산,16936,16936,20211111
20211108,9호선,국회의사당,16881,16881,20211111
20211108,9호선,여의도,26505,26505,20211111
20211108,9호선,샛강,5642,5642,20211111
20211108,9호선,노량진,25025,25025,20211111
20211108,중앙선,아신,469,469,20211111
20211108,중앙선,오빈,268,268,20211111
20211108,중앙선,양평,2543,2543,20211111
20211108,중앙선,원덕,307,307,20211111
20211108,중앙선,용문,1480,1480,20211111
20211108,중앙선,지평,53,53,20211111
20211108,2호선,왕십리(성동구청),14925,14925,20211111
20211108,2호선,한양대,7883,7883,20211111
20211108,2호선,뚝섬,20013,20013,20211111
20211108,2호선,성수,34917,34917,20211111
20211108,2호선,건대입구,29922,29922,20211111
20211108,2호선,구의(광진구청),22460,22460,20211111
20211108,2호선,강변(동서울터미널),28251,28251,20211111
20211108,2호선,잠실나루,13979,13979,20211111
20211108,2호선,잠실(송파구청),56494,56494,20211111
20211108,2호선,잠실새내,19854,19854,20211111
20211108,2호선,종합운동장,6326,6326,20211111
20211108,2호선,삼성(무역센터),50072,50072,20211111
20211108,2호선,선릉,55540,55540,20211111
20211108,2호선,역삼,53094,53094,20211111
20211108,2호선,강남,77570,77570,20211111
20211108,2호선,교대(법원.검찰청),32349,32349,20211111
20211108,2호선,서초,22196,22196,20211111
20211108,2호선,방배,16912,16912,20211111
20211108,2호선,사당,33236,33236,20211111
20211108,2호선,낙성대(강감찬),25545,25545,20211111
20211108,2호선,서울대입구(관악구청),44401,44401,20211111
20211108,2호선,봉천,22525,22525,20211111
20211108,2호선,신림,59263,59263,20211111
20211108,2호선,신대방,24834,24834,20211111
20211108,2호선,구로디지털단지,58467,58467,20211111
20211108,2호선,대림(구로구청),22669,22669,20211111
20211108,2호선,신도림,44341,44341,20211111
20211108,2호선,문래,20853,20853,20211111
20211108,2호선,영등포구청,22180,22180,20211111
20211108,2호선,당산,17049,17049,20211111
20211108,2호선,합정,26982,26982,20211111
20211108,2호선,홍대입구,42472,42472,20211111
20211108,2호선,신촌,29075,29075,20211111
20211108,2호선,이대,12428,12428,20211111
20211108,2호선,아현,10431,10431,20211111
20211108,2호선,충정로(경기대입구),9816,9816,20211111
20211108,2호선,용답,2599,2599,20211111
20211108,2호선,신답,1575,1575,20211111
20211108,2호선,신설동,3299,3299,20211111
20211108,2호선,도림천,1396,1396,20211111
20211108,2호선,양천구청,6548,6548,20211111
20211108,2호선,신정네거리,9987,9987,20211111
20211108,2호선,용두(동대문구청),2087,2087,20211111
20211108,3호선,지축,4075,4075,20211111
20211108,3호선,구파발,19414,19414,20211111
20211108,3호선,연신내,33797,33797,20211111
20211108,3호선,불광,15154,15154,20211111
20211108,3호선,녹번,14887,14887,20211111
20211108,3호선,홍제,16308,16308,20211111
20211108,3호선,무악재,3845,3845,20211111
20211108,3호선,독립문,6355,6355,20211111
20211108,3호선,경복궁(정부서울청사),18368,18368,20211111
20211108,3호선,안국,19143,19143,20211111
20211108,3호선,종로3가,9552,9552,20211111
20211108,3호선,을지로3가,10478,10478,20211111
20211108,3호선,충무로,3,3,20211111
20211108,3호선,동대입구,7127,7127,20211111
20211108,3호선,약수,12338,12338,20211111
20211108,3호선,금호,7600,7600,20211111
20211108,3호선,옥수,8258,8258,20211111
20211108,3호선,압구정,28995,28995,20211111
20211108,3호선,신사,27939,27939,20211111
20211108,3호선,잠원,4630,4630,20211111
20211108,3호선,고속터미널,36596,36596,20211111
20211108,3호선,교대(법원.검찰청),13815,13815,20211111
20211108,3호선,남부터미널(예술의전당),27522,27522,20211111
